id,created_at,full_text,media,screen_name,name,profile_image_url,user_id,in_reply_to,retweeted_status,quoted_status,media_tags,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url,metadata
"2047701073474072712","2026-04-24 23:35:55 +08:00","我们的 Yansu App 今天终于 publish 了！\n\n我们为什么要开发 Yansu App 呢？因为我们发现一个很有趣的事情：在以前需要人类亲手写代码的时候，人类分为 coder 和非 coder；在现在人类已经不需要再写代码的时候，人类还是分为 builder 和非 builder。这是因为并不是所有人都有 building sense。\n\n那么我们在想，能否让 AI 主动地去观察用户的日常工作和生活，然后在背后默默地去自动帮他们构建一些提升效率的应用呢？所以，Yansu App 就此诞生了。\n\n我们的本意一直都是让 AI 变得越来越主动，人类只需要被动地做一些极少数必要的决策即可。所以 Yansu 能够自动实时地获得你的操作记录和会议内容，同时这些信息只会保存到本地且进行了脱敏。\n\n这些信息会自动凝结成应用、 Automation、知识和记忆。所以它就会越来越了解你，也越来越能够提前帮你做真正对你有帮助的事情。\n\n下载链接在评论区。","[{""type"":""photo"",""url"":""https://t.co/44L4VEmkwb"",""thumbnail"":""https://pbs.twimg.com/media/HGrj9bgbUAAPKce?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/HGrj9bgbUAAPKce?format=jpg&name=orig""},{""type"":""photo"",""url"":""https://t.co/44L4VEmkwb"",""thumbnail"":""https://pbs.twimg.com/media/HGrj-OCbAAAt0hU?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/HGrj-OCbAAAt0hU?format=jpg&name=orig""},{""type"":""photo"",""url"":""https://t.co/44L4VEmkwb"",""thumbnail"":""https://pbs.twimg.com/media/HGrj_H0akAEgUGf?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/HGrj_H0akAEgUGf?format=jpg&name=orig""}]","yetone","yetone","https://pbs.twimg.com/profile_images/1458663772017491971/h1-KC--K_normal.jpg","147786784",,,,"[]",565,47,442,14,50,57448,true,false,true,"https://twitter.com/yetone/status/2047701073474072712","{""__typename"":""Tweet"",""core"":{""user_results"":{""result"":{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1458663772017491971/h1-KC--K_normal.jpg""},""core"":{""created_at"":""Tue May 25 01:52:30 +0000 2010"",""name"":""yetone"",""screen_name"":""yetone""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxNDc3ODY3ODQ="",""is_blue_verified"":true,""legacy"":{""default_profile"":false,""default_profile_image"":false,""description"":""Work at @isoformai\n\nBuilt a Coding Agent for Vim: avante.nvim\n\nBuilding: https://t.co/pfq9srNgsd\n\nBuilding: https://t.co/fpGnPR5t9C\n\nBuilding: https://t.co/cBN1yzJPIG"",""entities"":{""description"":{""urls"":[{""display_url"":""alma.now"",""expanded_url"":""https://alma.now"",""indices"":[73,96],""url"":""https://t.co/pfq9srNgsd""},{""display_url"":""confirmo.love"",""expanded_url"":""https://confirmo.love"",""indices"":[108,131],""url"":""https://t.co/fpGnPR5t9C""},{""display_url"":""swordgame.ai"",""expanded_url"":""https://swordgame.ai"",""indices"":[143,166],""url"":""https://t.co/cBN1yzJPIG""}]},""url"":{""urls"":[{""display_url"":""github.com/yetone"",""expanded_url"":""https://github.com/yetone"",""indices"":[0,23],""url"":""https://t.co/KfyoeaqTKV""}]}},""fast_followers_count"":0,""favourites_count"":19089,""follow_request_sent"":false,""followers_count"":82322,""friends_count"":4506,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":976,""media_count"":2183,""needs_phone_verification"":false,""normal_followers_count"":82322,""notifications"":false,""pinned_tweet_ids_str"":[""1996646348964413572""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/147786784/1635109454"",""profile_interstitial_type"":"""",""statuses_count"":19153,""time_zone"":"""",""translator_type"":""none"",""url"":""https://t.co/KfyoeaqTKV"",""utc_offset"":0,""want_retweets"":true,""withheld_description"":"""",""withheld_scope"":""""},""location"":{""location"":""无""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""professional"":{""category"":[{""icon_name"":""IconBriefcaseStroke"",""id"":426,""name"":""木匠""}],""professional_type"":""Creator"",""rest_id"":""1540288109534818304""},""profile_bio"":{""description"":""Work at @isoformai\n\nBuilt a Coding Agent for Vim: avante.nvim\n\nBuilding: https://t.co/pfq9srNgsd\n\nBuilding: https://t.co/fpGnPR5t9C\n\nBuilding: https://t.co/cBN1yzJPIG""},""profile_description_language"":""en"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":true,""muting"":false},""rest_id"":""147786784"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false}}}},""edit_control"":{""edit_tweet_ids"":[""2047701073474072712""],""editable_until_msecs"":""1777048555000"",""edits_remaining"":""5"",""is_edit_eligible"":false},""grok_analysis_button"":true,""grok_annotations"":{""is_image_editable_by_grok"":true},""grok_translated_post_with_availability"":{""is_available"":false},""is_translatable"":false,""legacy"":{""bookmark_count"":442,""bookmarked"":true,""conversation_id_str"":""2047701073474072712"",""created_at"":""Fri Apr 24 15:35:55 +0000 2026"",""display_text_range"":[0,175],""entities"":{""hashtags"":[],""media"":[{""display_url"":""pic.x.com/44L4VEmkwb"",""expanded_url"":""https://x.com/yetone/status/2047701073474072712/photo/1"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""h"":169,""w"":169,""x"":697,""y"":795},{""h"":197,""w"":197,""x"":79,""y"":147}]},""medium"":{""faces"":[{""h"":99,""w"":99,""x"":408,""y"":466},{""h"":115,""w"":115,""x"":46,""y"":86}]},""orig"":{""faces"":[{""h"":185,""w"":185,""x"":762,""y"":869},{""h"":216,""w"":216,""x"":87,""y"":161}]},""small"":{""faces"":[{""h"":56,""w"":56,""x"":231,""y"":264},{""h"":65,""w"":65,""x"":26,""y"":48}]}},""id_str"":""2047699625088602112"",""indices"":[176,199],""media_key"":""3_2047699625088602112"",""media_results"":{""result"":{""media_key"":""3_2047699625088602112""}},""media_url_https"":""https://pbs.twimg.com/media/HGrj9bgbUAAPKce.jpg"",""original_info"":{""focus_rects"":[{""h"":1252,""w"":2236,""x"":0,""y"":0},{""h"":1760,""w"":1760,""x"":238,""y"":0},{""h"":1760,""w"":1544,""x"":346,""y"":0},{""h"":1760,""w"":880,""x"":678,""y"":0},{""h"":1760,""w"":2236,""x"":0,""y"":0}],""height"":1760,""width"":2236},""sizes"":{""large"":{""h"":1612,""resize"":""fit"",""w"":2048},""medium"":{""h"":945,""resize"":""fit"",""w"":1200},""small"":{""h"":535,""resize"":""fit"",""w"":680},""thumb"":{""h"":150,""resize"":""crop"",""w"":150}},""type"":""photo"",""url"":""https://t.co/44L4VEmkwb""},{""display_url"":""pic.x.com/44L4VEmkwb"",""expanded_url"":""https://x.com/yetone/status/2047701073474072712/photo/1"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""h"":197,""w"":197,""x"":81,""y"":147}]},""medium"":{""faces"":[{""h"":115,""w"":115,""x"":47,""y"":86}]},""orig"":{""faces"":[{""h"":216,""w"":216,""x"":89,""y"":161}]},""small"":{""faces"":[{""h"":65,""w"":65,""x"":27,""y"":48}]}},""id_str"":""2047699638652960768"",""indices"":[176,199],""media_key"":""3_2047699638652960768"",""media_results"":{""result"":{""media_key"":""3_2047699638652960768""}},""media_url_https"":""https://pbs.twimg.com/media/HGrj-OCbAAAt0hU.jpg"",""original_info"":{""focus_rects"":[{""h"":1252,""w"":2236,""x"":0,""y"":0},{""h"":1760,""w"":1760,""x"":238,""y"":0},{""h"":1760,""w"":1544,""x"":346,""y"":0},{""h"":1760,""w"":880,""x"":678,""y"":0},{""h"":1760,""w"":2236,""x"":0,""y"":0}],""height"":1760,""width"":2236},""sizes"":{""large"":{""h"":1612,""resize"":""fit"",""w"":2048},""medium"":{""h"":945,""resize"":""fit"",""w"":1200},""small"":{""h"":535,""resize"":""fit"",""w"":680},""thumb"":{""h"":150,""resize"":""crop"",""w"":150}},""type"":""photo"",""url"":""https://t.co/44L4VEmkwb""},{""display_url"":""pic.x.com/44L4VEmkwb"",""expanded_url"":""https://x.com/yetone/status/2047701073474072712/photo/1"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""h"":197,""w"":197,""x"":79,""y"":147}]},""medium"":{""faces"":[{""h"":115,""w"":115,""x"":46,""y"":86}]},""orig"":{""faces"":[{""h"":216,""w"":216,""x"":87,""y"":161}]},""small"":{""faces"":[{""h"":65,""w"":65,""x"":26,""y"":48}]}},""id_str"":""2047699654163468289"",""indices"":[176,199],""media_key"":""3_2047699654163468289"",""media_results"":{""result"":{""media_key"":""3_2047699654163468289""}},""media_url_https"":""https://pbs.twimg.com/media/HGrj_H0akAEgUGf.jpg"",""original_info"":{""focus_rects"":[{""h"":1252,""w"":2236,""x"":0,""y"":0},{""h"":1760,""w"":1760,""x"":238,""y"":0},{""h"":1760,""w"":1544,""x"":346,""y"":0},{""h"":1760,""w"":880,""x"":678,""y"":0},{""h"":1760,""w"":2236,""x"":0,""y"":0}],""height"":1760,""width"":2236},""sizes"":{""large"":{""h"":1612,""resize"":""fit"",""w"":2048},""medium"":{""h"":945,""resize"":""fit"",""w"":1200},""small"":{""h"":535,""resize"":""fit"",""w"":680},""thumb"":{""h"":150,""resize"":""crop"",""w"":150}},""type"":""photo"",""url"":""https://t.co/44L4VEmkwb""}],""smarttags"":[],""symbols"":[],""timestamps"":[],""urls"":[],""user_mentions"":[]},""extended_entities"":{""media"":[{""display_url"":""pic.x.com/44L4VEmkwb"",""expanded_url"":""https://x.com/yetone/status/2047701073474072712/photo/1"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""h"":169,""w"":169,""x"":697,""y"":795},{""h"":197,""w"":197,""x"":79,""y"":147}]},""medium"":{""faces"":[{""h"":99,""w"":99,""x"":408,""y"":466},{""h"":115,""w"":115,""x"":46,""y"":86}]},""orig"":{""faces"":[{""h"":185,""w"":185,""x"":762,""y"":869},{""h"":216,""w"":216,""x"":87,""y"":161}]},""small"":{""faces"":[{""h"":56,""w"":56,""x"":231,""y"":264},{""h"":65,""w"":65,""x"":26,""y"":48}]}},""id_str"":""2047699625088602112"",""indices"":[176,199],""media_key"":""3_2047699625088602112"",""media_results"":{""result"":{""media_key"":""3_2047699625088602112""}},""media_url_https"":""https://pbs.twimg.com/media/HGrj9bgbUAAPKce.jpg"",""original_info"":{""focus_rects"":[{""h"":1252,""w"":2236,""x"":0,""y"":0},{""h"":1760,""w"":1760,""x"":238,""y"":0},{""h"":1760,""w"":1544,""x"":346,""y"":0},{""h"":1760,""w"":880,""x"":678,""y"":0},{""h"":1760,""w"":2236,""x"":0,""y"":0}],""height"":1760,""width"":2236},""sizes"":{""large"":{""h"":1612,""resize"":""fit"",""w"":2048},""medium"":{""h"":945,""resize"":""fit"",""w"":1200},""small"":{""h"":535,""resize"":""fit"",""w"":680},""thumb"":{""h"":150,""resize"":""crop"",""w"":150}},""type"":""photo"",""url"":""https://t.co/44L4VEmkwb""},{""display_url"":""pic.x.com/44L4VEmkwb"",""expanded_url"":""https://x.com/yetone/status/2047701073474072712/photo/1"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""h"":197,""w"":197,""x"":81,""y"":147}]},""medium"":{""faces"":[{""h"":115,""w"":115,""x"":47,""y"":86}]},""orig"":{""faces"":[{""h"":216,""w"":216,""x"":89,""y"":161}]},""small"":{""faces"":[{""h"":65,""w"":65,""x"":27,""y"":48}]}},""id_str"":""2047699638652960768"",""indices"":[176,199],""media_key"":""3_2047699638652960768"",""media_results"":{""result"":{""media_key"":""3_2047699638652960768""}},""media_url_https"":""https://pbs.twimg.com/media/HGrj-OCbAAAt0hU.jpg"",""original_info"":{""focus_rects"":[{""h"":1252,""w"":2236,""x"":0,""y"":0},{""h"":1760,""w"":1760,""x"":238,""y"":0},{""h"":1760,""w"":1544,""x"":346,""y"":0},{""h"":1760,""w"":880,""x"":678,""y"":0},{""h"":1760,""w"":2236,""x"":0,""y"":0}],""height"":1760,""width"":2236},""sizes"":{""large"":{""h"":1612,""resize"":""fit"",""w"":2048},""medium"":{""h"":945,""resize"":""fit"",""w"":1200},""small"":{""h"":535,""resize"":""fit"",""w"":680},""thumb"":{""h"":150,""resize"":""crop"",""w"":150}},""type"":""photo"",""url"":""https://t.co/44L4VEmkwb""},{""display_url"":""pic.x.com/44L4VEmkwb"",""expanded_url"":""https://x.com/yetone/status/2047701073474072712/photo/1"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""h"":197,""w"":197,""x"":79,""y"":147}]},""medium"":{""faces"":[{""h"":115,""w"":115,""x"":46,""y"":86}]},""orig"":{""faces"":[{""h"":216,""w"":216,""x"":87,""y"":161}]},""small"":{""faces"":[{""h"":65,""w"":65,""x"":26,""y"":48}]}},""id_str"":""2047699654163468289"",""indices"":[176,199],""media_key"":""3_2047699654163468289"",""media_results"":{""result"":{""media_key"":""3_2047699654163468289""}},""media_url_https"":""https://pbs.twimg.com/media/HGrj_H0akAEgUGf.jpg"",""original_info"":{""focus_rects"":[{""h"":1252,""w"":2236,""x"":0,""y"":0},{""h"":1760,""w"":1760,""x"":238,""y"":0},{""h"":1760,""w"":1544,""x"":346,""y"":0},{""h"":1760,""w"":880,""x"":678,""y"":0},{""h"":1760,""w"":2236,""x"":0,""y"":0}],""height"":1760,""width"":2236},""sizes"":{""large"":{""h"":1612,""resize"":""fit"",""w"":2048},""medium"":{""h"":945,""resize"":""fit"",""w"":1200},""small"":{""h"":535,""resize"":""fit"",""w"":680},""thumb"":{""h"":150,""resize"":""crop"",""w"":150}},""type"":""photo"",""url"":""https://t.co/44L4VEmkwb""}]},""favorite_count"":565,""favorited"":true,""full_text"":""我们的 Yansu App 今天终于 publish 了！\n\n我们为什么要开发 Yansu App 呢？因为我们发现一个很有趣的事情：在以前需要人类亲手写代码的时候，人类分为 coder 和非 coder；在现在人类已经不需要再写代码的时候，人类还是分为 builder 和非 builder。这是因为并不是所有人都有 building sense。 https://t.co/44L4VEmkwb"",""id_str"":""2047701073474072712"",""is_quote_status"":false,""lang"":""zh"",""possibly_sensitive"":false,""possibly_sensitive_editable"":true,""quote_count"":14,""reply_count"":50,""retweet_count"":47,""retweeted"":false,""user_id_str"":""147786784""},""note_tweet"":{""is_expandable"":true,""note_tweet_results"":{""result"":{""entity_set"":{""hashtags"":[],""smarttags"":[],""symbols"":[],""urls"":[],""user_mentions"":[]},""id"":""Tm90ZVR3ZWV0OjIwNDc3MDEwNzMzNzMzNjAxMjg="",""richtext"":{""richtext_tags"":[]},""text"":""我们的 Yansu App 今天终于 publish 了！\n\n我们为什么要开发 Yansu App 呢？因为我们发现一个很有趣的事情：在以前需要人类亲手写代码的时候，人类分为 coder 和非 coder；在现在人类已经不需要再写代码的时候，人类还是分为 builder 和非 builder。这是因为并不是所有人都有 building sense。\n\n那么我们在想，能否让 AI 主动地去观察用户的日常工作和生活，然后在背后默默地去自动帮他们构建一些提升效率的应用呢？所以，Yansu App 就此诞生了。\n\n我们的本意一直都是让 AI 变得越来越主动，人类只需要被动地做一些极少数必要的决策即可。所以 Yansu 能够自动实时地获得你的操作记录和会议内容，同时这些信息只会保存到本地且进行了脱敏。\n\n这些信息会自动凝结成应用、 Automation、知识和记忆。所以它就会越来越了解你，也越来越能够提前帮你做真正对你有帮助的事情。\n\n下载链接在评论区。""}}},""rest_id"":""2047701073474072712"",""source"":""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"",""unmention_data"":{},""views"":{""count"":""57448"",""state"":""EnabledWithCount""},""twe_private_fields"":{""created_at"":1777044955000,""updated_at"":1777126923705,""media_count"":3}}"
"2047486546300051478","2026-04-24 09:23:27 +08:00","https://t.co/ip9kyn2Trk","[]","op7418","歸藏(guizang.ai)","https://pbs.twimg.com/profile_images/1636981205504786434/xDl77JIw_normal.jpg","1669276256",,,,"[]",2391,471,4059,49,69,711757,true,false,true,"https://twitter.com/op7418/status/2047486546300051478","{""__typename"":""Tweet"",""article"":{""article_results"":{""result"":{""cover_media"":{""id"":""QXBpTWVkaWE6DAAFCgABHGogFm0aMAAKAAIAAAAAY38iYAAA"",""media_id"":""2047484261285113856"",""media_info"":{""__typename"":""ApiImage"",""color_info"":{""palette"":[{""percentage"":96.26,""rgb"":{""blue"":15,""green"":17,""red"":17}},{""percentage"":2.34,""rgb"":{""blue"":213,""green"":217,""red"":218}}]},""original_img_height"":1639,""original_img_url"":""https://pbs.twimg.com/media/HGogFm0aMAAhWiM.jpg"",""original_img_width"":4096},""media_key"":""3_2047484261285113856""},""id"":""QXJ0aWNsZUVudGl0eToyMDQ3NDg0MTcxMjU4NjM0MjQw"",""lifecycle_state"":{""modified_at_secs"":1776993807},""metadata"":{""first_published_at_secs"":1776993807},""preview_text"":""上周被李继刚老师邀请去做了场私享会关于 AI 和组织的访谈。\n散场之后，发现大家问得最多的一句话是:\""那个 PPT 是什么做的，能不能开源一下?\""\n没想到副产品成了主产品。\n索性就把它开源了，叫"",""rest_id"":""2047484171258634240"",""title"":""开源一个 PPT Skill｜压进了我 10 年的设计经验""}}},""core"":{""user_results"":{""result"":{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1636981205504786434/xDl77JIw_normal.jpg""},""core"":{""created_at"":""Wed Aug 14 02:18:36 +0000 2013"",""name"":""歸藏(guizang.ai)"",""screen_name"":""op7418""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxNjY5Mjc2MjU2"",""is_blue_verified"":true,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""关注人工智能、LLM 、 AI 图像视频和设计（Interested in AI, LLM, Stable Diffusion, and design）\n\n歸藏的 AIGC 周刊｜公众号：歸藏的AI工具箱"",""entities"":{""description"":{},""url"":{""urls"":[{""display_url"":""guizang.ai"",""expanded_url"":""https://www.guizang.ai/"",""indices"":[0,23],""url"":""https://t.co/YJB89MPIvZ""}]}},""fast_followers_count"":0,""favourites_count"":42269,""follow_request_sent"":false,""followers_count"":142887,""friends_count"":1250,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":2645,""media_count"":8189,""needs_phone_verification"":false,""normal_followers_count"":142887,""notifications"":false,""pinned_tweet_ids_str"":[""2047486546300051478""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1669276256/1706450781"",""profile_interstitial_type"":"""",""statuses_count"":24144,""time_zone"":"""",""translator_type"":""none"",""url"":""https://t.co/YJB89MPIvZ"",""utc_offset"":0,""want_retweets"":true,""withheld_description"":"""",""withheld_scope"":""""},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""关注人工智能、LLM 、 AI 图像视频和设计（Interested in AI, LLM, Stable Diffusion, and design）\n\n歸藏的 AIGC 周刊｜公众号：歸藏的AI工具箱""},""profile_description_language"":""zh"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":true,""muting"":false},""rest_id"":""1669276256"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false}}}},""edit_control"":{""edit_tweet_ids"":[""2047486546300051478""],""editable_until_msecs"":""1776997407000"",""edits_remaining"":""5"",""is_edit_eligible"":false},""grok_analysis_button"":true,""grok_annotations"":{""is_image_editable_by_grok"":false},""grok_translated_post_with_availability"":{""is_available"":false},""is_translatable"":false,""legacy"":{""bookmark_count"":4059,""bookmarked"":true,""conversation_id_str"":""2047486546300051478"",""created_at"":""Fri Apr 24 01:23:27 +0000 2026"",""display_text_range"":[0,23],""entities"":{""hashtags"":[],""smarttags"":[],""symbols"":[],""timestamps"":[],""urls"":[{""display_url"":""x.com/i/article/2047…"",""expanded_url"":""http://x.com/i/article/2047484171258634240"",""indices"":[0,23],""url"":""https://t.co/ip9kyn2Trk""}],""user_mentions"":[]},""favorite_count"":2391,""favorited"":true,""full_text"":""https://t.co/ip9kyn2Trk"",""id_str"":""2047486546300051478"",""is_quote_status"":false,""lang"":""zxx"",""possibly_sensitive"":false,""possibly_sensitive_editable"":true,""quote_count"":49,""reply_count"":69,""retweet_count"":471,""retweeted"":false,""user_id_str"":""1669276256""},""rest_id"":""2047486546300051478"",""source"":""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"",""unmention_data"":{},""views"":{""count"":""711757"",""state"":""EnabledWithCount""},""twe_private_fields"":{""created_at"":1776993807000,""updated_at"":1777126923705,""media_count"":0}}"
